Raining Revolution (Live) (Unplugged),ARRESTED DEVELOPMENT,273.84118,Unplugged,259.617,87.581,hip hop,1993
Start The Fire,Margaret Becker,261.04118,The Reckoning,247.716,149.916,ccm,1989
Police Story,Black Flag,92.36853,Everything Went Black,87.481,114.378,hardcore punk,1981
Profecias,Vox Dei,456.69832,La Biblia,439.014,66.856,new wave,1971
Sleepy Man Blues,Bukka White,159.00689,Blues With Bukka,155.748,96.002,delta blues,1940
Dig Up Her Bones,The Misfits,181.21098,American Psycho,170.916,111.153,horror punk,1997
I Go To Work,Kool Moe Dee,281.33832,Greatest Hits,274.466,83.856,hip hop,1989
Now And Forever,Call To Preserve,165.82485,Unsinkable,156.067,189.824,straight edge,2006
First You Cry,Lil' Band O' Gold,312.842,Lil' Band O Gold,305.099,142.709,zydeco,2000
Love In Time,Esperanza Spalding / Leo Genovese,345.5473,Esperanza,335.099,171.99,latin jazz,2008
Turntable Terrorist,Sonic Subjunkies,327.73179,Harder Than The Rest,321.3,149.853,jungle music,1995
Village Attack/ The Arrest,Kitaro,81.50159,Heaven & Earth,73.903,143.291,chill-out,1993
L'education du corps des porcs,Les Ogres De Barback,287.242,Croc' noces,272.62,149.591,chanson,2001
Cry Of The Earth,Cybertribe,387.97016,Sacred Memories,379.211,160.011,chill-out,1998
Unsafe Sextet/Gilded Hearts of Booklovers,Busdriver,311.11791,Jhelli Beam,304.141,164.946,alternative hip hop,2009
Bubulina,Sui Generis,319.00689,Adios Sui Generis Vol III,313.934,109.305,cumbia,1975
Feel So Stupid (Table 9),Darwin's Waiting Room,197.51138,Orphan,197.511,101.923,nu metal,2001
Frisch Verliebt,Der Plan,163.63057,Perlen...,151.986,146.143,experimental rock,1988
Burning In The Aftermath,The Suicide Machines,95.68608,A Match & Some Gasoline,87.806,115.887,ska punk,2003
To Bob Ross With Love (Album Version),Gym Class Heroes,158.64118,The Papercut Chronicles,149.763,93.408,hip hop,2005
I Think My Wife Is Running Around On Me (Taco Hell),Tim Wilson,186.48771,The Real Twang Thang,175.467,90.022,filk,2005
Guardian Angel,Novaspace,231.54893,Supernova,227.027,185.97,trance,2002
Take Your Fingers From My Hair  (LP Version),Zebra,441.52118,Zebra,424.083,138.831,heavy metal,1983
Safety Net (Album Version),Moros Eros,224.41751,Jealous Me Was Killed By Curiosity,211.557,90.291,experimental pop,2007
Bye Bye,Vilma Palma e Vampiros,344.86812,Vilma Palma e Vampiros_ grandes exitos,339.946,197.232,cumbia,1992
End Of The Beginning,30 Seconds To Mars,277.28934,A Beautiful Lie + 30 Seconds To Mars,277.289,98.507,rock,2002
Mr. Wonderful,Peggy Lee,200.6722,Happy Day Collection - Fonzie's Women,189.521,120.716,vocal jazz,1992
Judge Boushay Blues,Furry Lewis,221.962,Furry Lewis,216.178,104.469,country blues,1972
TLFM (Toutes Les Femmes En Moi),Lara Fabian,246.20363,Toutes Les Femmes En Moi,239.491,104.994,ballad,2009
Vennette,Maria Bamford,127.16363,The Burning Bridges Tour,124.598,114.597,comedy,2003
Coleman's No. 1 / Ton Double Fisel / Kiely Cotter's / How We Spent the Christmas,Moving Cloud,251.92444,Welcome: Who Are You?,241.9,170.61,irish folk,2008
Strange Thing,Buzzcocks,219.19302,French,212.41,176.153,new wave,1980
Phone Booth,The Robert Cray Band,278.54322,Live From Across The Pond,268.91,75.887,blues-rock,1983
Numba 1 (Tide Is High),Kardinal Offishall / Keri Hilson,224.28689,R&B In The Mix,224.287,130.136,dancehall,2008
Murder One,Bone Thugs-N-Harmony,255.73832,BTNHRESURRECTION,252.012,101.167,gangster rap,2000
When Love Dies,Marlene Dietrich,190.04036,Marlene Dietrich,176.791,82.286,chanson,1991
Per Colpa Tua,Noemi,226.37669,Sulla Mia Pelle Special Edition,221.333,144.052,musica,2010
Missionary Man,Eurythmics,269.94893,Revenge,250.955,124.973,dance rock,1986
Bad Creation,Vivian,227.76118,Vivianism,214.494,90.993,happy hardcore,2007
Die Slow,Sheek Louch,64.65261,Life On D-Block,57.789,157.696,gangster rap,2009
Freestyle Ministry (server Verbals),KRS-One,136.95955,Keep Right,136.96,95.285,hip hop,2004
Right to Work (Live),Chelsea,145.55383,Punk In London,145.554,159.552,pop rock,1991
Let Me Be the One,Hank Locklin,150.282,Please Help Me I'm Fallin',144.44,116.279,honky tonk,1995
Fool For Your Loving,Whitesnake,250.3571,Whitesnake's Greatest Hits,240.054,125.783,blues-rock,1980
Change You or Change Me (Amended Version),Fabolous,283.61098,Street Dreams,269.264,85.897,gangster rap,2003
Quiet Time,Regina Belle,307.33016,Passion,289.448,92.672,vocal jazz,1993
Doing Time (Album Version),Bad Religion,180.81914,How Could Hell Be Any Worse?,171.479,121.805,hardcore punk,1982
What Drives The Weak,Shadows Fall,283.48036,The War Within,280.88,84.992,power metal,2004
Hero In A Dream,Ensiferum,218.61832,Ensiferum,215.208,200.061,power metal,1999
Harboring An Apparition,Mouth Of The Architect,475.21914,111,455.593,124.562,doom metal,2006
Haunted House,Gene Simmons,155.11465,Haunted House:The Complete Gene Simmons on Hi Records,148.805,96.737,hard rock,1987
Expolodera (som dynamit),Caramell,218.40934,Gott och blandat,211.487,137.954,bubblegum dance,1999
The Melting Moon (Edit),VHS Or Beta,224.20853,The Melting Moon,214.866,126.806,disco,2004
Halloween II,The Misfits,133.27628,Collection 2,129.968,83.953,horror punk,1981
When You Wish Upon A Star,Cliff Edwards/Disney Studio Chorus,193.67138,Julie Andrews Selects Her Favourite Disney Songs,188.488,98.752,vocal jazz,1991
Are You Putting Me On The Shelf,Don & Juan,136.04526,Twirl Records Story Volume 10,130.287,141.469,doo-wop,1995
Machine Gun Majesty [Live] (Album Version),Soilwork,323.21261,The chainheart machine,318.758,93.235,death metal,2000
My Greatest Desire,Faye Adams,144.1171,Shake A Hand,140.353,110.323,jump blues,1961
Soc Mediterrani,Seguridad Social,378.04363,Puerto escondido,364.025,140.043,rumba,2005
I Never Came,Queens Of The Stone Age,288.41751,Lullabies To Paralyze,279.179,115.606,stoner metal,2005
Don't Mess With Me (2006 Digital Remaster),Whitesnake,204.14649,Trouble,192.83,114.902,blues-rock,1978
The Ava Song,Francis Dunnery,257.20118,Man,238.904,101.663,singer-songwriter,2001
N.Y. Electric / Hunter Interlude,Aesop Rock,310.80444,Bazooka Tooth,310.804,87.618,underground rap,2003
Rules of Attraction (Chris Cox),Tina Ann,251.76771,Situations,246.352,127.926,progressive house,2003
Te Hacen Falta Vitaminas,Soda Stereo,225.12281,Gira Me Veras Volver,203.593,175.421,rock,1984
Rock America,Danger Danger,292.85832,Danger Danger,271.139,164.171,glam metal,1989
Black and Blue,Torcuato Mariano,295.02649,Lift Me Up,280.944,180.191,meditation,2006
Baltimore Oriole (2004 Digital Remaster),George Harrison,238.602,Somewhere In England,230.394,71.756,classic rock,1981
God Smack,Alice In Chains,230.60853,Music Bank,226.667,124.144,grunge,1992
Use Me,Far Too Jones,249.02485,Deep 2,239.984,127.267,alternative rock,1997
Wonderland,Robin Fox,515.65669,I See Stars - The Trance Album,509.103,140.021,breakbeat,2001
Wait Til You See My Smile,Alicia Keys,240.22159,The Element Of Freedom,226.783,119.959,neo soul,2009
Right Now,Korn,185.93914,Live & Rare,185.939,210.691,rap metal,2003
Fat Tuesday,Chris Standring,256.49587,Groovalicious,243.345,111.039,smooth jazz,2003
No Me Llores Mas,Sierra Maestra,318.56281,aDundunbanza!,313.162,117.766,charanga,1994
Knowing You'll Be There,Gaither Vocal Band,276.74077,The Best Of The Gaither Vocal Band,264.516,85.103,ccm,2003
Erased,Annie Lennox,280.00608,Bare,268.225,167.997,soft rock,2003
Crazy Mixed Up World,Faye Adams,156.39465,Shake A Hand,150.634,95.957,jump blues,1961
Running On The Rocks,Shriekback,297.92608,Big Night Music,291.666,157.956,alternative dance,1986
Love Unlimited (Explicit),Fun Lovin' Criminals,205.66159,100% Colombian,189.266,94.082,blues-rock,1998
Slow Ride [Live Version],Foghat,501.2371,Live,487.851,114.831,blues-rock,1977
Rant Kanaria,Jope Ruonansuu,211.25179,Kunnioittaen-Yhden miehen tribuutti,201.427,111.004,parody,2009
Soul Of A Man,Erja Lyytinen,111.80363,Voracious Love,111.804,91.76,blues-rock,2010
Betrayal Is A Symptom,Thrice,169.63873,The Illusion of Safety,166.934,114.179,post-hardcore,2002
Polly's Dress,Hem,71.05261,Rabbit Songs,71.053,123.018,folk-pop,2000
Ammunition,The Jane Shermans,235.49342,Popular Music Social Condition,223.155,140.143,dance-punk,2008
Over You (feat Joyo Velarde_ prod DJ Shadow),Lyrics Born,256.13016,Same !@#$ Different Day,253.411,174.293,hip hop,2005
La Chola Caderona,Sonora Carruseles,295.31383,De Colombia Para El Mundo,290.505,76.799,salsa,1999
Destroy Babylon,Bad Brains,85.26322,Live at CBGB 1982,85.263,86.536,hardcore punk,1983
Heartbreaker,Free,229.56363,Chronicles,224.467,165.904,lovers rock,1972
Nothing To Hold Me,Jesus Jones,201.16853,Doubt,189.835,66.246,dance rock,1990
LEAVE!,V V Brown,203.31057,LEAVE!,199.053,100.009,neo soul,2009
Mahafinaritra,Rajery,219.48036,Volontany,211.296,132.666,future jazz,2005
Passo De Anjo,Spok Frevo Orquestra,269.73995,Passo De Anjo u Vivo,239.618,71.156,frevo,2007
My Heart's Desire,Kane,261.3024,As Long As You Want This,240.982,120.611,blues-rock,2004
Storm,The Pharcyde,217.88689,Humboldt Beginnings,217.887,97.594,rap,2004
Diamond In The Rough,Syl Johnson,176.74404,The Complete Syl Johnson on Hi Records,166.626,144.344,disco,2000
Defend You (Album Version),Silverstein,208.16934,Discovering The Waterfront,205.816,197.722,post-hardcore,2005
For All We Know,Ann Hampton Callaway,304.71791,Signature,291.201,206.978,vocal jazz,2005
Almost Grown,Jesse Malin,211.85261,Messed Up Here Tonight,211.853,141.271,urban folk,2002
Guarare,Ray Barretto,335.22893,A Man And His Music,331.674,138.367,latin jazz,1992
The Remembrance Ballad (Album Version),Atreyu,267.17995,The Curse,257.387,151.64,post-hardcore,2004
Had To Call (featuring Snoop Dogg & Sleepy Eyed Jones)  (Explicit Chopped & Screwed Version),Twista,259.36934,The Day After,259.369,114.752,gangster rap,2005
Helium,Cargo Cult,240.09098,Vibrant,235.085,95.995,noise rock,2004
Stay With Me,Faces,279.84934,The Best Of Faces: Good Boys When They're Asleep,269.276,182.085,blues-rock,1971
The Raggle Taggle Gypsy,The Chieftains,187.92444,Further Down The Old Plank Road,185.365,210.957,irish folk,2003
Standing Knee Deep In a River (Dying Of Thirst),Kathy Mattea,250.33098,The Ultimate Collection,236.443,132.335,bluegrass,1992
Back to '93,Caspa,371.64363,Everybody's Talking_ Nobody's Listening!,365.772,93.33,dubstep,2009
She's So Young,Pursuit Of Happiness,216.39791,Love Junk,206.396,133.319,power pop,1988
Splendido Sundance,Al Di Meola,291.02975,Splendido Hotel,286.296,209.581,latin jazz,1980
Blood Children (an Introduction) (Album Version),Atreyu,74.34404,The Curse,74.344,90.625,post-hardcore,2004
Slips Of Paper,Dave Brockie Experience,126.4322,Songs For The Wrong,126.432,138.156,shock rock,2003
Kickstart My Heart (Album Version),Between The Buried And Me,295.28771,The Anatomy Of,290.313,89.485,alternative metal,2006
Boar Hog Blues,Jazz Gillum,170.9971,Jazz Gillum Vol. 1 1936-1938,165.314,140.144,chicago blues,1997
Corner Stone,Bob Marley,135.49669,Soul Almighty - Natural Mystic II,130.444,201.953,reggae,1996
Maudits anglois,Alexis HK,202.57914,Les Affranchis,197.538,160.066,chanson,2009
The Race,Bikini Machine,280.76363,The Full Album,280.764,109.402,future jazz,2009
English Summer Rain,Placebo,241.52771,Sleeping With Ghosts,229.837,108.264,british pop,2003
Oh Scat Mix Up,Tim Exile,78.21016,Tim Exile's Nuisance Gabbaret Lounge,78.21,124.429,breakcore,2006
Emerald,Bedrock,501.86404,Emerald,487.004,129.988,progressive house,2004
Matti Ja Teppo,Jope Ruonansuu,216.63302,Kunnioittaen-Yhden miehen tribuutti,210.907,127.968,parody,2009
Servin' Tha Fiends,Bone Thugs-N-Harmony,232.202,BTNHRESURRECTION,224.287,158.058,gangster rap,2000
Coma,Aesop Rock,236.64281,Labor Days,231.149,86.918,underground rap,2001
Life Is Real,Ayo,534.62159,Joyful,531.963,122.91,neo soul,2006
The House Is Rockin',Stevie Ray Vaughan And Double Trouble,168.30649,In Step,168.306,170.217,texas blues,1994
Some Kind Of Zombie (Criscoteque Remix),Audio Adrenaline,279.97995,Some Kind Of Zombie,267.633,108.351,ccm,1997
Juguete,Cheo Feliciano,269.26975,Latin Nights,262.397,165.346,salsa,1972
Rachel's retribution,Anne Dudley,280.86812,Black Book,249.133,118.326,trip hop,2006
I'm Your Money (12'' Extended Version) (2006 Digital Remaster),Heaven 17,311.43138,Penthouse And Pavement,299.125,122.267,new romantic,1981
Nervous Breakdown,Nerf Herder,167.44444,American Cheese,150.419,189.995,post-grunge,2002
Valerie,Amy Winehouse,229.85098,ESSENTIAL 08,223.591,96.224,vocal jazz,2007
Almendra,Arturo Sandoval,271.43791,Best Of Arturo Sandoval,264.504,139.944,latin jazz,1997
Intensity In Ten Cities,Embrace the End,247.48363,Ley Lines,245.063,231.851,death core,2008
A Sound That Only You Can Hear,K's Choice,252.83873,Paradise In Me,247.188,87.495,post-grunge,1995
Prequel To The Sequel (Album Version),Between The Buried And Me,516.62322,Colors,516.623,132.949,alternative metal,2007
The Earth Will Shake,Thrice,268.17261,Vheissu,264.487,125.019,post-hardcore,2005
Why Do All Girls Think They're Fat (Album),Reel Big Fish,153.67791,Monkeys For Nothin' And The Chimps For Free,150.285,159.723,ska punk,2007
A Legend In My Time,Don Gibson,152.58077,Country Greats,143.29,80.738,country rock,1987
Suicidal Dream,Silverchair,191.9473,Frogstomp,191.947,97.643,post-grunge,1995
Get It Poppin' [Featuring Nelly]  (Album Version - Exp. Version) [Serban Main 4/20/05],Fat Joe,211.59138,All Or Nothing,190.769,100.783,gangster rap,2005
Let's Seize The Time,Jimmy Cliff,301.71383,The Universal Masters Collection,274.17,122.773,reggae,1973
Been Fighting Devilz,Snowgoons,240.45669,A Fist In The Thought,234.225,94.146,los angeles,2009
Come Around (LP Version),Sister Hazel,235.72853,Chasing Daylight,223.016,217.13,post-grunge,2003
Spin (Album Version),Taking Back Sunday,219.79383,Louder Now,208.701,95.254,post-hardcore,2006
Tuscan Chica,Soul Ballet,462.07955,LAViSH,453.671,101.006,smooth jazz,2007
Move On,Paul Stanley,191.55546,Paul Stanley,185.905,140.172,hard rock,1978
On The Boards,Taste,362.03057,On The Boards,354.592,161.529,blues-rock,1970
Port now!,Sirka Ragnar,177.94567,I am_ you are_ he/she/it is,177.946,160.03,indietronica,2007
Janice's Party,Fountains Of Wayne,165.61587,Out-Of-State Plates,150.419,134.289,power pop,2005
Innizar,The Forms,208.14322,Icarus,198.966,78.134,indie rock,2003
I Found You,The Impressions,207.35955,The Impressions,198.565,121.896,chicago soul,1963
Run's House,RUN-DMC,201.82159,It's Like This - The Best Of,191.327,198.564,hip hop,1988
Completeness,Minnie Riperton,212.13995,Les Fleurs & Other Favorites (Digitally Remastered),198.943,109.474,soul jazz,1970
Mother-In-Law Blues,Little Jr. Parker,154.8273,Blues Consolidated,146.75,101.914,soul blues,1958
All In,Joe McBride,262.76526,Texas Hold'em,252.61,99.99,smooth jazz,2005
My Babe,Lightnin' Slim,177.68444,The Original Blues,170.672,94.721,swamp blues,1997
Saturday Night's Alright (For Fighting),Nickelback featuring Kid Rock,223.99955,Charlie's Angels: Full Throttle (Music From The Motion Picture),218.511,156.005,alternative metal,2003
Your One And Only (LP Version),Brenda Lee,188.26404,Brenda Lee,180.471,89.13,ballad,1960
Josephine (French Edit),Chris Rea,236.35546,Weekend Songs,228.902,110.1,soft rock,2008
Sensations,Bravehearts,209.03138,Bravehearted (Clean),193.91,199.07,hip hop,2003
No Hay Manera,El Gran Combo De Puerto Rico,271.64689,Arroz Con Habichuela,267.865,192.417,boogaloo,2006
Future Prospects,Nic Endo,388.0224,White Heat,383.942,88.4,future jazz,1998
We Are Not Impartial,The Chap,170.05669,Lo Compilation Mix By Susumu Yokota,170.057,72.073,future jazz,2006
What I've Got In Mind,Billie Jo Spears,175.20281,Blanket On The Ground,162.36,119.053,classic country,1976
Walk With You,Cama,183.562,A Handful Of Songs,177.371,185.981,los angeles,2009
Louise,Willy DeVille,282.30485,PISTOLA,272.271,60.646,blues-rock,2008
Party,Rodney O & Joe Cooley,252.23791,Three The Hard Way,242.387,119.074,miami bass,2002
Romance,Whitney Cummings,48.63955,Emotional Ninja,48.64,106.41,stand-up comedy,2009
Willie And The Pig,The Grease Band,254.85016,Grease Band & Amazing Grease,251.362,174.96,swamp rock,1971
Honey,Mariah Carey Featuring Da Brat & JD,314.122,The Remixes,308.413,95.138,dance pop,1997
8th Wonder,The Sugarhill Gang,451.02975,The Greatest Hits,441.376,213.617,hip hop,1981
Pretty Vacant,Sex Pistols,194.58567,Jubilee,194.586,144.573,punk,1977
Night Falls (The Weight Of It),Strata,201.27302,Strata Presents The End Of The World,192.557,125.562,post-grunge,2007
OuASSa,Maysa,180.87138,Maysa,177.58,103.172,brazilian pop music,2008
White Feather,Wolfmother,316.21179,White Feather,304.036,110.441,stoner metal,2009
Someday Baby,Otis Spann,318.22322,The Complete Blue Horizon Sessions,312.97,114.241,piano blues,1995
Biding Her Time,Bob Neuwirth,241.10975,99 Monkeys,230.429,152.267,singer-songwriter,1990
The Ghost At #1,Jellyfish,216.60689,Best!,203.999,169.875,jangle pop,2006
Limelighters (feat. Camp Lo) / Flunkadelic Interlude,Aesop Rock,273.60608,Bazooka Tooth,266.257,57.332,underground rap,2003
Away From The Sky,Rickie Lee Jones,331.36281,Flying Cowboys,315.751,87.94,folk rock,1989
Killing Machine,Aiden,140.40771,Knives [Clean],136.214,207.974,post-hardcore,2009
Listen,FFH,218.22649,Voice From Home,211.185,61.117,ccm,2005
Nature's Disappearing,John Mayall & The Bluesbreakers,292.91057,Wake Up Call,289.808,89.949,blues-rock,2010
Future/Now (LP Version),MC5,381.30893,High Time,369.905,171.944,garage rock,1971
Out In The Woods,Leon Russell,218.51383,Retrospective,206.408,158.754,blues-rock,1976
You're My First Lady,T.G. Sheppard,210.75546,The Very Best Of,188.999,157.968,country rock,1992
Gun Pull,Theodore Shapiro,109.84444,Fun With Dick And Jane,100.171,131.409,country blues,2006
Emit Remmus (Album Version),Red Hot Chili Peppers,240.19546,Californication,237.587,112.961,rap rock,1999
Hard Times,RUN-DMC,234.65751,Run DMC,217.281,119.67,hip hop,1984
Healing of All Nations,Yami Bolo,214.30812,Healing of All Nations,207.917,139.037,roots reggae,2001
Keep The Circle Around,Inspiral Carpets,230.05995,Greatest Hits,211.348,150.226,indie rock,1999
Lonesome Road,Junior Kimbrough,294.76526,Meet Me in the City,290.453,92.32,delta blues,1997
Origins And Endings,Winds Of Plague,270.13179,Decimate The Weak,265.747,126.182,death metal,2008
Midnight In Memphis,J.J. Cale,263.94077,The Very Best Of J.J. Cale,260.882,111.492,blues-rock,1997
It's Not Unusual,Willie Bobo,139.49342,Latin Jazz (Jazz Club),128.522,113.552,latin jazz,2008
All Of This,Blink-182,280.00608,blink-182,276.764,117.574,power pop,2003
Sweet Disposition,The Temper Trap,232.75057,Nu Disco '10,226,128.962,alternative rock,2008
Sanctuary,Sick Of It All,109.00853,Live In A Dive,109.009,196.327,hardcore punk,1999
The Chosen Legacy,Dimmu Borgir,259.02975,In Sorte Diaboli,252.935,150.064,black metal,2007
Mango Del Monte,Tito Rodriguez,176.5873,A Man And His Music  - El Inolvidable,169.268,103.166,mambo,2001
We Put It Down For Y'all (Explicit LP Version),Busta Rhymes,209.60608,Anarchy,209.606,90.032,hip hop,2000
Losers,J.J. Cale,160.62649,#8,146.187,136.273,blues-rock,1983
Mai [Live],Josh Groban,282.85342,Awake Live,282.853,125.958,pop rock,2008
Karma,Alicia Keys,255.99955,The Diary Of Alicia Keys,253.498,113.485,neo soul,2003
Dead End Street,Foghat,300.14649,Tight Shoes,288.311,137.804,blues-rock,1980
Towin' The Line,fIREHOSE,167.3922,Flyin' The Flannel,159.515,90.653,alternative rock,1991
Think Back,Galactic,238.96771,From the Corner To the Block,228.757,104.195,jazz funk,2007
Another Love Song,Warrior King,204.38159,Hold The Faith,196.824,153.977,roots reggae,2005
Love & Understanding,Lady Saw,218.40934,Give Me The Reason,209.676,67.137,dancehall,1996
Proibida Pra Mim (Grazon),Zeca Baleiro,195.00363,LAricas,184.726,66.49,brazilian pop music,2000
Play The Part,Eyes Set to Kill,158.95465,Broken Frames,150.767,97.497,happy hardcore,2010
President Johnson,Citizen Kaned,385.33179,Tip World Singles 2000,382.647,108.061,chill-out,2000
Out Of This World,Black Flag,133.25016,I Can See You,124.024,207.238,hardcore punk,1985
Antidote For The Underdog,Less Than Jake,147.48689,GNV FLA,144.004,120.697,ska punk,2008
Gun Thirsty,Bounty Killer,225.25342,Nah No Mercy - The Warlord Scrolls,220.816,96.006,dancehall,2001
Somebody's Someone,Lonestar,263.49669,Let's Be Us Again,249.446,141.171,country,2004
Perfect Moment,Darden Smith,270.62812,Ojo,266.217,165.76,blues-rock,2002
Born To Run,Suzi Quatro,301.21751,What Goes Around,285.878,131.568,glam rock,1995
Slaves & Bulldozers,Soundgarden,415.81669,Badmotorfinger,411.312,131.272,alternative metal,1991
Help There's A Fire,Jason & The Scorchers,172.25098,Fervor / Lost & Found,172.251,184.884,country rock,1983
Openbare Weg,Mira,177.81506,Openbare Weg,167.48,85.621,shoegaze,2006
Obstacles in My Way,Walter Trout,233.24689,Positively Beale Street,217.594,166.411,blues-rock,1997
Immonumental,Flowin Immo et Les Freaqz,185.10322,Immoment,173.244,51.714,hip hop,2009
Now It's My Turn (Aqualite Mix),Berlin,231.18322,Metro: Greatest Hits,225.669,131.989,dance rock,2004
Bottle It Up And Go,Big John Greer,145.73669,I'm The Fat Man,143.203,159.939,jump blues,1992
The Way,Saigon Kick,368.1171,Live Around The World 1991 - 1996,351.539,58.387,hard rock,1993
I Don't Want To Hear Any More,Eagles,261.17179,Long Road Out Of Eden,251.826,92.186,country rock,2007
I Don't Wanna be a War Hero,Anti-Flag,99.00363,Live at the Fireside Bowl,99.004,106.065,oi,2003
Malice,Behemoth,146.46812,Thelema 6,139.517,126.154,black metal,2000
Relax,2-4 Grooves feat. Reki D.,203.83302,Relax,195.117,126.941,vocal house,2009
Dog Tagged,Kill The Client,57.18159,Cleptocracey,57.182,138.207,grindcore,2008
Stairway To Cleveland,Jefferson Starship,240.3522,Modern Times,226.377,189.735,hard rock,1981
Thrill Me,Simply Red,303.96036,Stars [Expanded],296.426,93.975,pop rock,1991
Don't Make Me Wait For Love,Kenny G,285.98812,Duotones,272.893,84.825,instrumental pop,1986
A Boy Named Sue,Johnny Cash,216.81587,The Best Of The Johnny Cash TV Show,208.149,115.62,honky tonk,1969
Song Sung Blue,Neil Diamond,194.40281,Play Me: The Complete Uni Studio Recordings...Plus!,183.948,164.359,soft rock,1972
Revelations,Marco Beltrami,209.08363,Knowing,198.444,121.28,soundtrack,2009
Revolution,Superchumbo,443.37587,Wowie Zowie,433.389,85.321,progressive house,2001
Personal Tragedy,Ron Goodwin,47.51628,Battle Of Britain,47.516,61.409,easy listening,1999
Loud Up!!,The Mad Caule Markets,161.01832,1997-2004 (Hits),161.018,170.94,hard rock,2004
It's Like That,RUN-DMC vs. Jason Nevins,250.06975,It's Like This - The Best Of,242.289,129.07,hip hop,1984
A Burrinha,Quinteto Violado,136.77669,Para Sempre,128.54,134.654,brazilian pop music,1999
I Did it for You,David Cook,229.45914,David Cook,217.641,82.282,post-grunge,2008
From the Gardner Meditations: African Tarantella,Stefon Harris,538.27873,African Tarantella,526.356,70.875,hard bop,2006
Vertigo,U2,451.44771,Sometimes You Can't Make It On Your Own,444.418,130.013,dance rock,2004
You'll Never Know,Mindy McCready,240.69179,Platinum & Gold Collection,228.513,124.218,female vocalist,1997
Guns And The Young,Mighty Mighty Bosstones,142.73261,More Noise And Other Disturbances,134.438,143.257,ska punk,1992
Wailin',OutKast,118.9873,ATLiens,113.505,95.381,dirty south rap,1996
Slip Kid,The Who,271.69914,The Who By Numbers,254.288,151.796,british invasion,1975
Alpha Beta Parking Lot,Cake,210.07628,Prolonging the Magic,202.879,189.616,post-grunge,1998
Brother,Alice In Chains,267.36281,Music Bank,260.278,92.012,grunge,1992
Im Club,Massive Toene,220.78649,MT3,217.403,97.054,pop rap,2002
You Are Holy,4Him,296.98567,Chapter One .. A Decade,276.312,139.919,ccm,1995
Nightly Cares,Mum,249.05098,Nightly Cares,231.329,95.576,glitch,2004
Make My Home Where I Hang My Hat,Johnny Copeland,206.00118,Down On Bended Knee,198.397,94.552,texas blues,1983
Dicen Por Ahi,Enrique Iglesias,229.0673,Cosas Del Amor,219.208,101.43,dance pop,1998
Sting Me,The Black Crowes,348.89098,The Southern Harmony And Musical Companion,344.712,97.672,blues-rock,1992
40 OZ Quartet Part I,Tha Liks,108.2771,X.O. Experience,102.951,160.267,los angeles,2001
Dancer (2007 Digital Remaster),Babe Ruth,365.16526,Babe Ruth,356.531,111.315,neo-progressive,1975
When The Levee Breaks,W.A.S.P.,426.78812,The Crimson Idol,422.255,144.252,heavy metal,1992
Skinhead on the MBTA (Album Version),Dropkick Murphys,229.51138,Do Or Die,223.556,168.21,celtic punk,1997
McHattie's Waltz,The Waybacks,288.49587,Devolver,280.892,240.983,bluegrass,2000
Diamonds From Sierra Leone,Kanye West,247.64036,Late Orchestration,242.707,81.53,hip hop,2005
Here I Am King,Primordial,264.88118,Imrama,255.286,87.643,folk metal,1995
Llamado De Emergencia,Daddy Yankee,239.882,Talento De Barrio,234.696,195.985,reggaeton,2008
Empress So Divine,Warrior King,224.28689,Virtuous Woman,217.623,241.877,roots reggae,2002
The Last Man On Earth,Schoolyard Heroes,202.00444,Abominations,191.263,117.58,horror punk,2007
Fever Dream,Steve Vai,364.53832,The Ultra Zone,356.867,112.149,instrumental rock,1999
Mate Tron,Luke Vibert,420.15302,Mate Tron,411.109,125.008,trip hop,2007
The Tube,Spectra Soul,303.51628,Shogun Assassins EP Vol. 3,289.977,85.006,dubtronica,2008
Cold Shot,Stevie Ray Vaughan And Double Trouble,240.77016,Soul To Soul/ Texas Flood/ Couldn't Stand The Weather,234.551,112.719,texas blues,1985
Evening,Vanessa Daou,222.04036,Slow to Burn (Deluxe),206.582,144.975,chill-out,1996
Amazing Grace (Album Version),Dropkick Murphys,158.64118,The Gang's All Here,153.815,183.684,celtic punk,1999
Our Darkest Days,Eighteen Visions,172.19873,Eighteen Visions,170.156,131.079,alternative metal,2006
Dimension,Wolfmother,260.91057,Dane Cook's Tourgasm Soundtrack,252.401,141.769,stoner metal,2004
90er,Headliners,347.79383,Das Album zum Film,338.797,170.041,hard house,2006
God Bless You (Goddamn it),A Static Lullaby,237.42649,Faso Latido,227.498,80.41,post-hardcore,2005
Don't Look Back (Radio Edit),Antigone Rising,213.55057,From The Ground Up,208.219,123.944,modern rock,2005
Smoke In The Air (A Cappella),C.L. Smooth,185.18159,American Me 12,185.182,100.552,hip hop,2006
Matarlatanta,Ghorwane,343.40526,Majurugenta,321.875,78.666,marrabenta,1993
Lose This Skin,The Clash,308.50567,Sandinista!,288.897,120.223,new wave,1980
Colin Tries Standing,Zbigniew Preisner,50.99057,The Secret Garden,50.991,125.15,classic rock,1993
The Devil,The Rapture,277.02812,Pieces Of The People We Love,264.069,119.813,alternative dance,2006
Room 13,Black Flag,79.51628,Live at The On Broadway 1982,79.516,190.6,hardcore punk,1981
Give The People,EPMD,310.54322,Business As Usual,286.116,98.037,hip hop,1990
